fecha,venta_neta_eur,unidades,num_lineas,fin_de_semana,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_flag,festivo_local_flag,temperatura_media_c,lluvia_indice,turismo_indice,incidencia_ecommerce,tendencia,anio,dummy_anio_2021,dummy_anio_2022,dummy_anio_2023,dummy_anio_2024,sesiones_web,pedidos_online,visitas_tienda,conv_web_pct,ads_display,ads_email_crm,ads_exterior,ads_paid_search,ads_prensa,ads_radio_local,ads_social_paid,ads_video_online
2024-04-03,563421.6,14712,5941,0,1,0,0,0,0,0,0,21.09,51.69,36.5,0,1554,2024,1,1,1,1,2637,56.0,318,0.03571,4435.0050738348455,2211.5544891796953,11152.61758295944,9451.673402322876,5296.681027758463,6269.769440854772,9049.315462901852,16572.652860987142
2024-04-04,542396.66,14085,5685,0,1,0,0,0,0,0,0,20.82,53.08,31.169999999999998,0,1555,2024,1,1,1,1,1959,50.0,307,0.0361,4204.86539406028,2208.3923264073674,10257.649121204235,9357.880592125435,5236.663839674813,6171.889006141671,8794.420470875026,15184.181716592288
2024-04-05,546772.37,14128,5640,0,1,0,0,0,0,0,0,20.669999999999998,53.27,28.439999999999998,0,1556,2024,1,1,1,1,2196,56.0,205,0.03643,4089.795554172997,2207.7598938529018,9720.668044151113,9329.742749066201,5212.656964441354,6122.948788785121,8692.462474064296,14351.099029955374
2024-04-06,550508.63,14419,5734,1,0,0,0,0,0,0,0,20.53,54.470000000000006,22.4,0,1557,2024,1,1,1,1,2471,48.0,349,0.03124,4032.2606342293557,2207.633407342009,9398.479397919238,9321.301396148432,5203.054214347971,6098.478680106846,8651.679275340004,13851.249417973224
2024-04-07,553894.54,14327,5782,1,0,0,0,0,0,0,0,21.91,50.62,29.73,0,1558,2024,1,1,1,1,2081,48.0,331,0.029820000000000003,4003.4931742575354,2207.60811003983,9205.166210180114,9318.7689902731,5199.213114310616,6086.243625767709,8635.365995850287,13551.339650783935
2024-04-08,541961.08,14174,5683,0,0,0,0,0,0,0,0,20.32,49.83,30.98,0,1559,2024,1,1,1,1,2946,62.0,244,0.032100000000000004,3989.109444271625,2078.4730505793946,9089.17829753664,11541.634982796215,5197.676674295675,6080.126098598141,8628.840684054401,13371.393790470362
2024-04-09,569977.82,14914,5908,0,0,0,0,0,0,0,0,19.4,45.54,23.889999999999997,0,1560,2024,1,1,1,1,2393,50.0,241,0.02978,4971.24757927867,2052.6460386873077,9019.585549950556,12208.49478055315,5423.020669718269,7711.955906441927,9194.264845050331,13263.426274282217
2024-04-10,540969.05,14010,5587,0,0,0,0,0,0,0,0,20.97,38.63,31.119999999999997,0,1561,2024,1,1,1,1,2008,37.0,240,0.029059999999999996,5462.316646782192,2047.48063630889,9769.227044256048,12408.55271988023,5513.158267887307,8527.87081036382,9420.434509448703,13403.277193140759
2024-04-11,553740.36,14352,5729,0,0,0,0,0,0,0,0,21.04,53.7,29.830000000000002,0,1562,2024,1,1,1,1,1754,37.0,256,0.03245,5707.851180533953,2046.4475558332065,10219.011940839344,12468.570101678353,5549.213307154923,8935.828262324767,9510.902375208052,13487.187744455885
2024-04-12,541525.45,14053,5648,0,0,0,0,0,0,0,0,20.28,48.85,28.3,0,1563,2024,1,1,1,1,2120,46.0,285,0.031990000000000005,5830.618447409834,2046.2409397380698,10488.882878789322,12486.575316217792,5563.635322861969,9139.806988305241,9547.089521511793,13537.53407524496
2024-04-13,546537.15,14229,5631,1,0,0,0,0,0,0,0,20.98,49.35,25.4,0,1564,2024,1,1,1,1,1602,32.0,317,0.03104,5892.002080847774,2046.1996165190426,10650.805441559307,12491.976880579623,5569.4041291447875,9241.796351295478,9561.564380033287,13567.741873718405
2024-04-14,540996.45,14158,5672,1,0,0,0,0,0,0,0,19.34,39.32,32.0,0,1565,2024,1,1,1,1,2354,54.0,275,0.02989,5922.6938975667435,2046.1913518752372,10747.958979221297,12493.597349888172,5571.711651657915,9292.791032790596,9567.354323441887,13585.866552802472
2024-04-15,535952.82,13997,5602,0,0,0,0,0,0,0,1,21.68,46.13,33.019999999999996,0,1566,2024,1,1,1,1,2008,42.0,246,0.032240000000000005,5938.039805926229,2035.4696989464762,10806.251101818492,9756.809204966452,5572.634660663166,9318.288373538155,9569.670300805326,13596.741360252912
2024-04-16,551849.86,14280,5724,0,0,0,0,0,0,0,1,21.97,47.35,27.130000000000003,0,1567,2024,1,1,1,1,2698,57.0,242,0.02955,4989.701331534543,2033.325368360724,10841.22637537681,8935.772761489936,4823.765292836695,7744.70132962622,8799.779548893559,13603.266244723176
2024-04-17,541223.11,14096,5753,0,0,0,0,0,0,0,1,20.71,49.35,26.75,0,1568,2024,1,1,1,1,2412,53.0,242,0.0308,4515.5320943387,2032.8965022435737,9953.784396654657,8689.461828446982,4524.217545706107,6957.9078076702535,8491.823248128852,12732.839746833906
2024-04-18,560240.06,14559,5781,0,0,0,0,0,0,0,1,21.78,48.730000000000004,33.62,0,1569,2024,1,1,1,1,2616,56.0,268,0.03063,4278.447475740779,2032.8107290201435,9421.319209421366,8615.568548534095,4404.398446853871,6564.51104669227,8368.64072782297,12210.583848100345
2024-04-19,545964.51,14229,5668,0,0,0,0,0,0,0,1,22.81,48.81,28.76,0,1570,2024,1,1,1,1,2305,46.0,332,0.0305,4159.905166441818,2032.7935743754574,9101.840097081391,8593.400564560228,4356.470807312977,6367.812666203277,8319.367719700618,11897.230308860206
2024-04-20,528796.33,13886,5571,1,0,0,0,0,0,0,1,22.03,43.54,29.76,0,1571,2024,1,1,1,1,2513,49.0,323,0.03153,4100.634011792337,2032.7901434465202,8910.152629677406,8586.750169368068,4337.299751496619,6269.463475958782,8299.658516451676,11709.218185316124
2024-04-21,547076.65,14164,5657,1,0,0,0,0,0,0,1,22.169999999999998,46.67,29.139999999999997,0,1572,2024,1,1,1,1,2518,55.0,270,0.03075,4070.9984344675972,2032.789457260733,8795.140149235016,8584.755050810421,4329.631329170076,6220.288880836533,8291.7748351521,11596.410911189674
2024-04-22,548615.1,14270,5701,0,0,0,0,0,0,0,0,21.82,49.269999999999996,30.3,0,1573,2024,1,1,1,1,2438,45.0,314,0.031330000000000004,4056.180645805227,1975.042177166432,8726.13266096958,10732.087943814555,4326.5639602394585,6195.70158327541,8288.621362632268,11528.726546713804
2024-04-23,551879.03,14446,5814,0,0,0,0,0,0,0,0,23.03,44.93,30.689999999999998,0,1574,2024,1,1,1,1,2364,49.0,260,0.02974,4895.3860371883275,1963.492721147572,8684.728168010319,11376.287811715794,5430.014155524355,7002.72507735199,9287.299973624336,11488.115928028283
2024-04-24,535988.25,14053,5639,0,0,0,0,0,0,0,0,22.97,39.760000000000005,28.02,0,1575,2024,1,1,1,1,2076,43.0,256,0.03086,5314.988732879878,1961.1828299438,9396.244043663333,11569.547772086167,5871.394233638313,7406.23682439028,9686.771418021162,12624.955271102684
2024-04-25,547237.73,14226,5726,0,1,0,0,0,0,0,0,21.69,41.019999999999996,30.6,0,1576,2024,1,1,1,1,2578,61.0,320,0.03603,5524.790080725654,1960.7208517030456,9823.153569055143,11627.525760197279,6047.946264883897,7607.992697909425,9846.559995779893,13307.058876947325
2024-04-26,553983.59,14417,5717,0,1,0,0,0,0,0,0,23.58,50.8,26.689999999999998,0,1577,2024,1,1,1,1,2401,60.0,292,0.0354,5629.690754648542,1960.6284560548947,10079.299284290228,11644.919156630613,6118.567077382131,7708.870634668998,9910.475426883386,13716.32104045411
2024-04-27,532606.28,13855,5564,1,1,0,0,0,0,0,0,23.43,43.739999999999995,24.630000000000003,0,1578,2024,1,1,1,1,1918,43.0,319,0.03476,5682.141091609985,1960.6099769252646,10232.986713431279,11650.137175560612,6146.815402381424,7759.309603048785,9936.041599324783,13961.878338558181
2024-04-28,549645.7,14370,5678,1,1,0,0,0,0,0,0,22.94,45.43,32.53,0,1579,2024,1,1,1,1,2573,64.0,336,0.03483,5708.366260090706,1960.6062810993385,10325.199170915908,11651.702581239613,6158.114732381142,7784.529087238678,9946.268068301342,14109.212717420622
2024-04-29,546920.96,14269,5732,0,1,0,0,0,0,0,0,23.06,43.34,29.75,0,1580,2024,1,1,1,1,2193,61.0,233,0.03463,5721.478844331068,2530.571256219868,10380.526645406688,12686.13506008617,6162.634464381028,7797.138829333624,9950.358655891965,14197.613344738085
2024-04-30,540751.55,14119,5600,0,1,0,0,0,0,0,0,22.130000000000003,39.57,27.47,0,1581,2024,1,1,1,1,2570,61.0,242,0.03347,5970.639422165534,2644.5642512439736,10413.723130101156,12996.464803740137,6530.952357180982,8859.193700381098,12280.572033785356,14250.653721128565
2024-05-01,548623.02,14338,5728,0,1,0,0,0,0,0,0,24.28,47.65,35.32,0,1582,2024,1,1,1,1,2381,64.0,332,0.03633,6095.219711082767,2667.3628502487945,11106.058163774978,13089.563726836328,6678.279514300964,9390.221135904834,13212.657384942713,15358.212232677139
2024-05-02,545244.66,14190,5651,0,1,0,0,0,0,0,0,23.759999999999998,45.69,25.96,0,1583,2024,1,1,1,1,2212,47.0,231,0.03428,6157.509855541384,2671.9225700497586,11521.459183979272,13117.493403765184,6737.210377148957,9655.734853666703,13585.491525405656,16022.747339606283
2024-05-03,552555.55,14328,5714,0,1,0,0,0,0,0,0,24.65,37.64,28.85,0,1584,2024,1,1,1,1,2035,50.0,233,0.03397,6188.654927770693,2672.834514009952,11770.699796101848,13125.872306843841,6760.782722288155,9788.491712547639,13734.625181590833,16421.46840376377
2024-05-04,554500.9,14435,5783,1,1,0,0,0,0,0,0,24.84,47.92,23.080000000000002,0,1585,2024,1,1,1,1,2084,45.0,327,0.03387,6204.227463885347,2673.01690280199,11920.244163375393,13128.385977767439,6770.2116603438335,9854.870141988105,13794.278644064903,16660.70104225826
2024-05-05,534304.28,13947,5594,1,1,0,0,0,0,0,0,23.69,44.54,25.04,0,1586,2024,1,1,1,1,2240,58.0,355,0.03637,6212.013731942674,2673.0533805603977,12009.970783739522,13129.140079044519,6773.983235566106,9888.059356708338,13818.140029054532,16804.240625354956
2024-05-06,541065.8,14017,5637,0,0,0,0,0,0,0,0,23.619999999999997,48.2,29.860000000000003,0,1587,2024,1,1,1,1,2396,48.0,226,0.031030000000000002,6215.9068659713375,2612.484961826365,12063.806755957998,13322.560595141926,6775.491865655014,9904.653964068455,13827.684583050384,16890.364375212972
2024-05-07,540184.73,14131,5655,0,0,0,0,0,0,0,0,24.3,41.6,26.95,0,1588,2024,1,1,1,1,2155,42.0,235,0.02944,6450.879147271383,2600.3712780795586,12096.108339289083,13380.586749971148,6194.331031976291,8677.851267748512,12295.955261791583,16942.03862512778
2024-05-08,543602.96,14091,5705,0,0,0,0,0,0,0,0,23.35,40.5,31.23,0,1589,2024,1,1,1,1,3003,61.0,315,0.029310000000000003,6568.365287921406,2597.9485413301973,11445.693575002022,13397.994596419914,5961.866698504802,8064.449919588542,11683.263533288062,15989.826032219524
2024-05-09,553427.05,14416,5737,0,0,0,0,0,0,0,0,24.19,44.5,33.480000000000004,0,1590,2024,1,1,1,1,2418,47.0,270,0.03134,6627.108358246417,2597.463993980325,11055.444716429785,13403.216950354545,5868.880965116206,7757.749245508556,11438.186841886652,15418.498476474571
2024-05-10,553349.14,14456,5784,0,0,0,0,0,0,0,0,23.35,42.5,26.089999999999996,0,1591,2024,1,1,1,1,2013,37.0,288,0.03153,6656.479893408923,2597.3670845103507,10821.295401286443,13404.783656534933,5831.686671760768,7604.398908468564,11340.156165326089,15075.701943027598
2024-05-11,535637.97,13985,5555,1,0,0,0,0,0,0,0,24.14,41.29,30.77,0,1592,2024,1,1,1,1,2085,36.0,281,0.02912,6671.165660990176,2597.347702616356,10680.805812200437,13405.25366838905,5816.808954418593,7527.7237399485675,11300.943894701864,14870.024022959416
2024-05-12,547922.86,14234,5715,1,0,0,0,0,0,0,0,24.34,45.260000000000005,31.18,0,1593,2024,1,1,1,1,2490,55.0,287,0.031169999999999996,6678.5085447808015,2597.3438262375566,10596.512058748835,13405.394671945285,5810.857867481723,7489.3861556885695,11285.258986452174,14746.617270918505
2024-05-13,546157.05,14177,5727,0,0,0,0,0,0,0,0,24.44,41.410000000000004,29.7,0,1594,2024,1,1,1,1,1870,42.0,252,0.03247,6682.179986676115,1965.36019381894,10545.935806677873,10973.5341158693,5808.4774327069745,7470.21736355857,11278.985023152298,14672.57321969396
2024-05-14,544740.83,14197,5703,0,0,0,0,0,0,0,0,23.36,49.25,25.74,0,1595,2024,1,1,1,1,2585,51.0,327,0.0303,6252.811421909486,1838.9634673352166,10515.590055435296,10243.975949046504,5010.119544511361,6327.775824636427,9696.834009260918,14628.146788959231
2024-05-15,541817.32,14189,5692,0,0,0,0,0,0,0,0,25.45,37.839999999999996,22.69,0,1596,2024,1,1,1,1,2088,42.0,237,0.028110000000000003,6038.127139526172,1813.684122038472,10555.62260468975,10025.108498999665,4690.776389233116,5756.555055175357,9063.973603704368,13516.23664480411
2024-05-16,542702.31,14057,5632,0,0,0,0,0,0,0,0,27.27,39.93,23.91,0,1597,2024,1,1,1,1,2552,50.0,214,0.0309,5930.784998334515,1808.628252979123,10579.642134242422,9959.448263985614,4563.039127121818,5470.944670444821,8810.829441481746,12849.090558311036
2024-05-17,536260.2,14088,5644,0,0,0,0,0,0,0,0,24.580000000000002,35.010000000000005,30.45,0,1598,2024,1,1,1,1,2536,44.0,255,0.028449999999999996,5877.1139277386865,1807.6170791672532,10594.053851974026,9939.750193481399,4511.944222277299,5328.139478079553,8709.571776592698,12448.802906415192
2024-05-18,550137.82,14244,5668,1,0,0,0,0,0,0,0,24.52,43.980000000000004,28.57,0,1599,2024,1,1,1,1,1916,35.0,310,0.03159,5850.278392440772,1807.4148444048792,10602.700882612986,9933.840772330135,4491.506260339491,5256.736881896919,8669.068710637079,12208.630315277685
2024-05-19,557355.92,14522,5818,1,0,0,0,0,0,0,0,26.05,38.25,29.23,0,1600,2024,1,1,1,1,2125,49.0,294,0.029110000000000004,5836.860624791814,1807.3743974524045,10607.889100996363,9932.067945984756,4483.331075564368,5221.035583805602,8652.867484254832,12064.526760595183
2024-05-20,533038.08,13943,5581,0,0,0,0,0,0,0,0,25.19,37.260000000000005,27.959999999999997,0,1601,2024,1,1,1,1,2426,58.0,164,0.029970000000000004,5830.151740967336,3213.5563080619095,10611.00203202639,13083.944669509714,4480.061001654319,5203.184934759944,8646.386993701934,11978.064627785681
2024-05-21,543348.66,14088,5591,0,0,0,0,0,0,0,0,24.9,39.37,27.160000000000004,0,1602,2024,1,1,1,1,2572,53.0,300,0.028839999999999998,7478.850156197954,3494.7926901838105,10612.869790644407,14029.507686567202,7007.165829233156,6685.5838959514,11722.001940337917,11926.18734809998
2024-05-22,543525.52,14194,5710,0,0,0,0,0,0,0,0,26.32,40.39,27.919999999999998,0,1603,2024,1,1,1,1,1998,44.0,187,0.03059,8303.199363813263,3551.0399666081908,11389.850445815217,14313.176591684447,8018.007760264691,7426.78337654713,12952.24791899231,14146.809551717131
2024-05-23,549949.98,14289,5651,0,0,0,0,0,0,0,0,25.7,36.230000000000004,21.410000000000004,0,1604,2024,1,1,1,1,2267,47.0,252,0.0299,8715.373967620917,3562.289421893067,11856.038838917702,14398.277263219621,8422.344532677304,7797.383116844994,13444.346310454068,15479.182873887421
2024-05-24,541955.15,14150,5665,0,0,0,0,0,0,0,0,24.419999999999998,38.92,26.47,0,1605,2024,1,1,1,1,1901,42.0,253,0.03025,8921.461269524745,3564.539312950042,12135.751874779193,14423.807464680172,8584.07924164235,7982.6829869939265,13641.185667038771,16278.606867189596
2024-05-25,543416.16,14233,5687,1,1,0,0,0,0,0,0,25.97,38.1,27.2,0,1606,2024,1,1,1,1,2429,42.0,306,0.03116,9024.504920476658,3564.989291161437,12303.579696296087,14431.46652511834,8648.773125228368,8075.332922068392,13719.921409672652,16758.261263170898
2024-05-26,550619.86,14246,5683,1,1,0,0,0,0,0,0,24.78,40.44,28.619999999999997,0,1607,2024,1,1,1,1,2441,59.0,302,0.03427,9076.026745952615,3565.079286803716,12404.276389206223,14433.764243249789,8674.650678662776,8121.657889605625,13751.415706726204,17046.05390075968
2024-05-27,552210.89,14434,5765,0,1,0,0,0,0,0,0,25.38,38.38,26.310000000000002,0,1608,2024,1,1,1,1,1917,44.0,261,0.03417,9101.787658690593,2219.8944287893146,12464.694404952304,12490.83641583208,8685.001700036539,8144.820373374241,13764.013425547626,17218.72948331295
2024-05-28,534786.72,13898,5545,0,1,0,0,0,0,0,0,25.080000000000002,28.98,24.44,0,1609,2024,1,1,1,1,2337,49.0,227,0.032229999999999995,7503.275257916725,1950.8574571864342,12500.945214399953,11907.958067606767,6498.326394300329,8180.867329544263,13246.758227361908,17322.334832844914
2024-05-29,557118.09,14483,5765,0,1,0,0,0,0,0,0,25.259999999999998,37.35,33.38,0,1610,2024,1,1,1,1,2432,55.0,309,0.03355,6704.019057529791,1897.0500628658583,11637.4285572114,11733.094563139173,5623.656272005846,8198.890807629274,13039.85614808762,15963.649471135519
2024-05-30,542190.52,14182,5694,0,1,0,0,0,0,0,0,27.76,31.79,30.22,0,1611,2024,1,1,1,1,2025,42.0,191,0.03332,6304.390957336324,1886.288584001743,11119.318562898268,11680.635511798895,5273.788223088053,8207.90254667178,12957.095316377905,15148.438254109882
2024-05-31,554353.44,14301,5715,0,0,0,0,0,0,0,0,25.4,32.94,24.53,0,1612,2024,1,1,1,1,2895,63.0,272,0.030080000000000003,6104.576907239591,1884.13628822892,10808.452566310389,11664.89779639681,5133.841003520935,8212.408416193033,12923.99098369402,14659.3115238945
2024-06-01,534363.88,13921,5510,1,1,0,0,0,0,0,0,26.9,34.290000000000006,73.24,0,1613,2024,1,1,1,1,1721,44.0,285,0.03372,6004.669882191224,1883.7058290743553,10621.932968357662,11660.176481776185,5077.862115694088,8214.661350953658,12910.749250620465,14365.83548576527
2024-06-02,528665.81,13853,5527,1,1,0,0,0,0,0,0,25.910000000000004,30.79,76.0,0,1614,2024,1,1,1,1,1853,48.0,259,0.03365,5954.716369667041,1883.6197372434424,10510.021209586026,11658.760087389997,5055.47056056335,8215.78781833397,12905.452557391043,14189.749862887733
2024-06-03,545300.66,14128,5615,0,1,0,0,0,0,0,0,25.5,32.56,70.87,0,1615,2024,1,1,1,1,1867,40.0,228,0.03164,5929.7396134049495,2192.6396617344026,10442.874154323043,9256.280883359856,5046.513938511054,8216.351052024129,12903.333880099275,14084.09848916121
2024-06-04,541474.88,14211,5674,0,1,0,0,0,0,0,0,25.080000000000002,33.239999999999995,76.11,0,1616,2024,1,1,1,1,2073,47.0,240,0.0325,4963.795520988189,2254.443646632595,10402.585921165253,8535.537122150814,4377.92700397585,7059.832668869207,9272.836409182568,14020.707664925296
2024-06-05,548908.43,14226,5733,0,1,0,0,0,0,0,0,26.23,40.72,70.33,0,1617,2024,1,1,1,1,1856,50.0,182,0.03536,4480.823474779809,2266.8044436122336,8868.062981270581,8319.3139937881,4110.492230161769,6481.573477291746,7820.637420815885,11809.440313240892
2024-06-06,561967.7,14675,5843,0,0,0,0,0,0,0,0,26.57,35.31,69.95,0,1618,2024,1,1,1,1,2046,47.0,288,0.02916,4239.3374516756185,2269.276603008161,7947.349217333777,8254.447055279288,4003.518320636136,6192.443881503015,7239.757825469212,10482.67990223025
2024-06-07,551622.95,14314,5666,0,0,0,0,0,0,0,0,25.830000000000002,31.360000000000003,75.58,0,1619,2024,1,1,1,1,2197,47.0,231,0.029580000000000002,4118.594440123524,2269.7710348873466,7394.920958971695,8234.986973726644,3960.728756825883,6047.87908360865,7007.405987330542,9686.623655623864
2024-06-08,543099.87,14102,5659,1,0,0,0,0,0,0,0,26.76,34.42,71.69,0,1620,2024,1,1,1,1,2194,48.0,377,0.029460000000000004,4058.2229343474764,2269.8699212631836,7063.464003954446,8229.14894926085,3943.612931301782,5975.596684661468,6914.465252075075,9208.989907660032
2024-06-09,532370.39,13816,5583,1,0,0,0,0,0,0,0,25.05,37.660000000000004,71.02000000000001,0,1621,2024,1,1,1,1,2378,48.0,274,0.028560000000000002,4028.0371814594528,2269.8896985383512,6864.589830944096,8227.397541921113,3936.766601092141,5939.455485187877,6877.288957972887,8922.409658881734
2024-06-10,558658.33,14571,5832,0,0,0,0,0,0,0,0,25.41,30.419999999999998,71.88,0,1622,2024,1,1,1,1,2197,41.0,253,0.02867,4012.9443050154405,1541.9236539933843,6745.265327137887,8542.059262576333,3934.028069008285,5921.384885451082,6862.418440332012,8750.461509614754
2024-06-11,555434.64,14300,5775,0,0,0,0,0,0,0,0,25.7,36.19,74.64,0,1623,2024,1,1,1,1,2080,46.0,238,0.030680000000000002,4097.130723936292,1396.330445084391,6673.670624854161,8636.4577787729,3737.354084746171,6169.996728439826,8334.937376132806,8647.292620054566
2024-06-12,543090.8,14132,5624,0,0,0,0,0,0,0,0,25.31,31.55,69.59,0,1624,2024,1,1,1,1,2086,39.0,270,0.029060000000000002,4139.223933396717,1367.2118033025922,7250.420946341068,8664.77733363187,3658.684491041325,6294.3026499341995,8923.944950453122,9149.071286318454
2024-06-13,546424.97,14217,5719,0,0,0,0,0,0,0,0,23.98,39.46,76.23,0,1625,2024,1,1,1,1,2355,42.0,267,0.03066,4160.27053812693,1361.3880749462326,7596.471139233212,8673.27320008956,3627.216653559387,6356.455610681385,9159.547980181249,9450.138486076787
2024-06-14,571366.46,14891,5847,0,0,0,0,0,0,0,0,25.76,33.57,75.65,0,1626,2024,1,1,1,1,1708,32.0,291,0.0301,4170.793840492037,1360.2233292749606,7804.101254968498,8675.821960026868,3614.6295185666118,6387.532091054978,9253.7891920725,9630.778805931786
2024-06-15,541119.68,14037,5634,1,0,0,0,0,0,0,0,25.98,32.63,69.03,0,1627,2024,1,1,1,1,2618,43.0,261,0.0295,4176.05549167459,1359.9903801407063,7928.67932440967,8676.58658800806,3609.5946645695017,6403.070331241775,9291.485676829001,9739.162997844785
2024-06-16,528336.08,13764,5553,1,0,0,0,0,0,0,0,25.52,31.560000000000002,72.28,0,1628,2024,1,1,1,1,2298,49.0,239,0.02969,4178.686317265867,1359.9437903138553,8003.426166074372,8676.815976402417,3607.5807229706575,6410.839451335174,9306.5642707316,9804.193512992586
2024-06-17,543845.28,14315,5733,0,0,0,0,0,0,0,0,25.18,33.67,81.53999999999999,0,1629,2024,1,1,1,1,1899,33.0,240,0.02781,4180.001730061505,1681.5016152056282,8048.2742710731945,10587.166221492153,3606.7751463311197,6414.724011381873,9312.59570829264,9843.211822081266
2024-06-18,544246.98,14158,5682,0,0,0,0,0,0,0,0,24.59,35.28,75.96000000000001,0,1630,2024,1,1,1,1,2172,47.0,241,0.029570000000000003,4740.852293602182,1745.813180183983,8075.1831340724875,11160.271295019074,5481.898629961019,6531.54914854808,9839.168283317056,9866.622807534473
2024-06-19,538681.25,13993,5565,0,0,0,0,0,0,0,0,26.140000000000004,27.23,78.45,0,1631,2024,1,1,1,1,1886,33.0,242,0.029070000000000002,5021.27757537252,1758.6754931796538,8830.405594729207,11332.202817077152,6231.948023412979,6589.961717131183,10049.797313326822,11287.120827377827
2024-06-20,535559.27,14066,5631,0,0,0,0,0,0,0,1,25.490000000000002,34.38,78.11,0,1632,2024,1,1,1,1,1993,42.0,261,0.03076,5161.490216257689,1761.247955778788,9283.53907112324,11383.782273694575,6531.967780793762,6619.168001422735,10134.048925330728,12139.419639283838
2024-06-21,541772.77,14090,5707,0,0,0,0,0,0,0,1,25.490000000000002,35.2,76.28999999999999,0,1633,2024,1,1,1,1,2510,51.0,338,0.027389999999999998,5231.596536700274,1761.7624482986148,9555.419156959659,11399.2561106798,6651.975683746076,6633.7711435685105,10167.749570132291,12650.798926427446
2024-06-22,538067.78,14026,5649,1,0,0,0,0,0,0,1,26.24,29.4,74.63,0,1634,2024,1,1,1,1,1737,29.0,269,0.02803,5266.649696921566,1761.8653468025802,9718.54720846151,11403.898261775368,6699.978844927002,6641.072714641398,10181.229828052916,12957.62649871361
2024-06-23,552061.08,14342,5664,1,0,0,0,0,0,0,1,25.839999999999996,29.589999999999996,73.64,0,1635,2024,1,1,1,1,2408,51.0,279,0.02755,5284.176277032211,1761.8859265033734,9816.42403936262,11405.29090710404,6719.180109399373,6644.723500177843,10186.621931221165,13141.723042085308
2024-06-24,541442.65,14142,5638,0,0,0,0,0,0,0,1,24.509999999999998,34.72,70.53,0,1636,2024,1,1,1,1,2186,39.0,208,0.02844,5292.939567087535,1908.640042443532,9875.150137903287,10457.54727213121,6726.8606151883205,6646.548892946064,10188.778772488466,13252.180968108329
2024-06-25,548673.37,14354,5730,0,1,0,0,0,0,0,1,26.26,31.580000000000002,73.55,0,1637,2024,1,1,1,1,1701,42.0,223,0.03372,5217.4683549723395,1937.9908656315636,9910.385797027686,10173.224181639363,5603.567103218185,6921.550160758747,9919.674366138244,13318.45572372214
2024-06-26,538484.69,14004,5621,0,1,0,0,0,0,0,0,24.6,29.25,67.66999999999999,0,1638,2024,1,1,1,1,2266,50.0,222,0.03203,5179.732748914741,1943.86103026917,9389.974335359468,10087.92725449181,5154.249698430131,7059.050794665088,9812.032603598156,12379.090577090426
2024-06-27,548670.5,14211,5677,0,1,0,0,0,0,0,0,26.9,34.12,68.66,0,1639,2024,1,1,1,1,2304,49.0,229,0.03265,5160.864945885942,1945.0350631966912,9077.727458358539,10062.338176347543,4974.522736514909,7127.801111618259,9768.97589858212,11815.471489111398
2024-06-28,556746.42,14443,5718,0,1,0,0,0,0,0,0,25.080000000000002,25.610000000000003,70.92999999999999,0,1640,2024,1,1,1,1,1786,39.0,253,0.03279,5151.431044371542,1945.2698697821954,8890.37933215798,10054.661452904264,4902.631951748821,7162.176270094844,9751.753216575706,11477.30003632398
2024-06-29,554207.72,14377,5731,1,1,0,0,0,0,0,0,26.18,31.380000000000003,71.5,0,1641,2024,1,1,1,1,1852,40.0,259,0.03216,5146.714093614342,1945.3168310992965,8777.970456437644,10052.35843587128,4873.875637842385,7179.363849333136,9744.86414377314,11274.397164651531
2024-06-30,541867.42,14115,5622,1,1,0,0,0,0,0,0,26.580000000000002,30.77,76.47,0,1642,2024,1,1,1,1,2297,46.0,292,0.03324,5144.355618235742,1945.3262233627165,8710.525131005445,10051.667530761384,4862.373112279811,7187.957638952283,9742.108514652115,11152.655441648061
2024-07-01,552677.1,14327,5766,0,1,1,0,0,0,1,0,26.03,25.18,80.24,0,1643,2024,1,1,1,1,2438,86.0,337,0.05051,5143.176380546443,3600.3352446725435,8670.057935746125,18882.710259228417,4857.7721020547815,7192.254533761856,9741.006263003703,11079.61040784598
2024-07-02,552251.49,14380,5720,0,1,1,0,0,0,1,0,24.68,30.110000000000003,68.64,0,1644,2024,1,1,1,1,1702,61.0,298,0.05223,7149.845333130364,3931.337048934509,8645.777618590531,21532.023077768525,8421.757412250485,11085.81440973807,18430.236790915766,11035.78338756473
2024-07-03,542066.9,14222,5659,0,1,1,0,0,0,1,0,25.65,26.139999999999997,74.47,0,1645,2024,1,1,1,1,1701,55.0,359,0.05272,8153.179809422325,3997.5374097869017,14733.59514258289,22326.81692333056,9847.351536328766,13032.594347726177,21905.929002080593,18577.681461110267
2024-07-04,544414.25,14168,5631,0,1,1,0,0,0,1,0,25.06,28.75,75.45,0,1646,2024,1,1,1,1,1382,48.0,334,0.05105,8654.847047568306,4010.7774819573806,18386.285656978303,22565.25507699917,10417.589185960078,14005.98431672023,23296.205886546522,23102.82030523759
2024-07-05,548203.76,14197,5699,0,1,1,0,0,0,1,0,25.48,25.369999999999997,70.09,0,1647,2024,1,1,1,1,1993,69.0,352,0.05179,8905.680666641296,4013.4254963914764,20577.899965615554,22636.786523099752,10645.684245812603,14492.679301217257,23852.316640332894,25817.903611713984
